iter	Passed	Remaining
3484	1455	2721
3485	1455	2720
3486	1456	2719
3487	1456	2719
3488	1456	2718
3489	1457	2718
3490	1457	2717
3491	1458	2717
3492	1458	2716
3493	1458	2716
3494	1459	2715
3495	1459	2715
3496	1459	2714
3497	1460	2714
3498	1460	2713
3499	1460	2712
3500	1461	2712
3501	1461	2712
3502	1462	2711
3503	1462	2711
3504	1462	2710
3505	1463	2710
3506	1463	2709
3507	1464	2709
3508	1464	2709
3509	1464	2708
3510	1465	2708
3511	1465	2707
3512	1465	2707
3513	1466	2706
3514	1466	2706
3515	1467	2705
3516	1467	2705
3517	1468	2704
3518	1468	2704
3519	1468	2704
3520	1469	2703
3521	1469	2702
3522	1469	2702
3523	1470	2702
3524	1470	2701
3525	1471	2701
3526	1471	2700
3527	1471	2700
3528	1472	2699
3529	1472	2699
3530	1473	2698
3531	1473	2698
3532	1474	2698
3533	1474	2697
3534	1474	2697
3535	1475	2696
3536	1475	2696
3537	1475	2695
3538	1476	2695
3539	1476	2694
3540	1477	2694
3541	1477	2693
3542	1478	2693
3543	1478	2693
3544	1478	2692
3545	1479	2692
3546	1479	2691
3547	1479	2691
3548	1480	2690
3549	1480	2690
3550	1481	2690
3551	1481	2689
3552	1482	2689
3553	1482	2688
3554	1482	2688
3555	1483	2687
3556	1483	2686
3557	1483	2686
3558	1484	2686
3559	1484	2685
3560	1484	2685
3561	1485	2684
3562	1485	2684
3563	1486	2683
3564	1486	2683
3565	1486	2682
3566	1487	2682
3567	1487	2681
3568	1488	2681
3569	1488	2680
3570	1488	2680
3571	1489	2679
3572	1489	2679
3573	1489	2678
3574	1490	2678
3575	1490	2677
3576	1491	2677
3577	1491	2677
3578	1491	2676
3579	1492	2676
3580	1492	2675
3581	1493	2675
3582	1493	2674
3583	1493	2674
3584	1494	2673
3585	1494	2673
3586	1494	2672
3587	1495	2671
3588	1495	2671
3589	1495	2670
3590	1496	2670
3591	1496	2669
3592	1496	2669
3593	1497	2668
3594	1497	2668
3595	1498	2668
3596	1498	2667
3597	1499	2667
3598	1499	2666
3599	1499	2666
3600	1500	2665
3601	1500	2665
3602	1500	2664
3603	1501	2664
3604	1501	2664
3605	1502	2663
3606	1502	2663
3607	1503	2662
3608	1503	2662
3609	1503	2661
3610	1504	2661
3611	1504	2660
3612	1504	2660
3613	1505	2659
3614	1505	2659
3615	1505	2658
3616	1506	2658
3617	1506	2657
3618	1507	2657
3619	1507	2656
3620	1507	2656
3621	1508	2655
3622	1508	2655
3623	1509	2655
3624	1509	2654
3625	1509	2654
3626	1510	2653
3627	1510	2653
3628	1510	2652
3629	1511	2652
3630	1511	2651
3631	1512	2651
3632	1512	2650
3633	1512	2650
3634	1513	2649
3635	1513	2649
3636	1514	2648
3637	1514	2648
3638	1514	2647
3639	1515	2647
3640	1515	2646
3641	1515	2646
3642	1516	2645
3643	1516	2645
3644	1517	2645
3645	1517	2644
3646	1517	2644
3647	1518	2643
3648	1518	2643
3649	1519	2642
3650	1519	2642
3651	1519	2641
3652	1520	2641
3653	1520	2640
3654	1521	2640
3655	1521	2640
3656	1522	2640
3657	1522	2639
3658	1522	2639
3659	1523	2638
3660	1523	2638
3661	1524	2637
3662	1524	2637
3663	1524	2636
3664	1525	2636
3665	1525	2635
3666	1526	2635
3667	1526	2635
3668	1526	2634
3669	1527	2634
3670	1527	2633
3671	1528	2633
3672	1528	2632
3673	1528	2632
3674	1529	2631
3675	1529	2631
3676	1529	2630
3677	1530	2630
3678	1530	2629
3679	1531	2629
3680	1531	2629
3681	1531	2628
3682	1532	2628
3683	1532	2627
3684	1533	2627
3685	1533	2626
3686	1533	2626
3687	1534	2625
3688	1534	2625
3689	1534	2624
3690	1535	2624
3691	1535	2623
3692	1536	2623
3693	1536	2622
3694	1536	2622
3695	1537	2621
3696	1537	2621
3697	1537	2620
3698	1538	2620
3699	1538	2620
3700	1539	2619
3701	1539	2618
3702	1539	2618
3703	1540	2617
3704	1540	2617
3705	1540	2616
3706	1541	2616
3707	1541	2616
3708	1542	2615
3709	1542	2615
3710	1542	2614
3711	1543	2614
3712	1543	2613
3713	1544	2613
3714	1544	2612
3715	1544	2612
3716	1545	2612
3717	1545	2611
3718	1546	2611
3719	1546	2611
3720	1547	2610
3721	1547	2610
3722	1547	2609
3723	1548	2609
3724	1548	2608
3725	1549	2608
3726	1549	2608
3727	1550	2608
3728	1550	2608
3729	1551	2607
3730	1551	2607
3731	1552	2607
3732	1552	2606
3733	1553	2606
3734	1553	2605
3735	1554	2605
3736	1554	2605
3737	1554	2604
3738	1555	2604
3739	1555	2603
3740	1556	2603
3741	1556	2603
3742	1556	2602
3743	1557	2602
3744	1557	2601
3745	1558	2601
3746	1558	2601
3747	1559	2600
3748	1559	2600
3749	1559	2599
3750	1560	2599
3751	1560	2598
3752	1560	2598
3753	1561	2597
3754	1561	2597
3755	1562	2596
3756	1562	2596
3757	1563	2596
3758	1563	2595
3759	1563	2595
3760	1564	2594
3761	1564	2594
3762	1565	2594
3763	1565	2593
3764	1565	2593
3765	1566	2592
3766	1566	2592
3767	1567	2592
3768	1567	2591
3769	1567	2591
3770	1568	2590
3771	1568	2590
3772	1569	2590
3773	1569	2589
3774	1570	2589
3775	1570	2588
3776	1571	2588
3777	1571	2588
3778	1571	2587
3779	1572	2587
3780	1572	2586
3781	1572	2586
3782	1573	2585
3783	1574	2585
3784	1574	2585
3785	1574	2584
3786	1575	2584
3787	1575	2583
3788	1575	2583
3789	1576	2582
3790	1576	2582
3791	1577	2581
3792	1577	2581
3793	1577	2581
3794	1578	2580
3795	1578	2579
3796	1578	2579
3797	1579	2578
3798	1579	2578
3799	1580	2578
3800	1580	2577
3801	1580	2577
3802	1581	2576
3803	1581	2576
3804	1582	2575
3805	1582	2575
3806	1582	2574
3807	1583	2574
3808	1583	2573
3809	1583	2573
3810	1584	2572
3811	1585	2573
3812	1585	2573
3813	1586	2572
3814	1586	2571
3815	1586	2571
3816	1587	2571
3817	1587	2570
3818	1588	2570
3819	1588	2569
3820	1588	2569
3821	1589	2569
3822	1589	2568
3823	1590	2568
3824	1590	2568
3825	1591	2567
3826	1591	2567
3827	1592	2566
3828	1592	2566
3829	1592	2566
3830	1593	2565
3831	1593	2565
3832	1594	2564
3833	1594	2564
3834	1594	2563
3835	1595	2563
3836	1595	2563
3837	1596	2562
3838	1596	2562
3839	1597	2561
3840	1597	2561
3841	1597	2560
3842	1598	2560
3843	1598	2560
3844	1599	2559
3845	1599	2559
3846	1599	2558
3847	1600	2558
3848	1600	2557
3849	1600	2557
3850	1601	2556
3851	1601	2556
3852	1601	2555
3853	1602	2555
3854	1602	2554
3855	1603	2554
3856	1603	2553
3857	1603	2553
3858	1604	2552
3859	1604	2552
3860	1604	2551
3861	1605	2551
3862	1605	2551
3863	1606	2550
3864	1606	2550
3865	1606	2549
3866	1607	2549
3867	1607	2548
3868	1608	2548
3869	1608	2547
3870	1608	2547
3871	1609	2546
3872	1609	2546
3873	1609	2545
3874	1610	2545
3875	1610	2544
3876	1610	2544
3877	1611	2543
3878	1611	2542
3879	1611	2542
3880	1612	2542
3881	1612	2541
3882	1613	2541
3883	1613	2540
3884	1613	2540
3885	1614	2539
3886	1614	2538
3887	1614	2538
3888	1615	2537
3889	1615	2537
3890	1615	2536
3891	1616	2536
3892	1616	2535
3893	1616	2535
3894	1617	2534
3895	1617	2534
3896	1617	2533
3897	1618	2533
3898	1618	2532
3899	1619	2532
3900	1620	2533
3901	1620	2532
3902	1621	2532
3903	1621	2531
3904	1621	2531
3905	1622	2530
3906	1622	2530
3907	1622	2529
3908	1623	2529
3909	1623	2529
3910	1624	2528
3911	1624	2528
3912	1625	2528
3913	1625	2527
3914	1626	2527
3915	1626	2526
3916	1626	2526
3917	1627	2525
3918	1627	2525
3919	1627	2524
3920	1628	2524
3921	1628	2523
3922	1628	2523
3923	1629	2522
3924	1629	2522
3925	1630	2522
3926	1630	2521
3927	1631	2521
3928	1631	2520
3929	1631	2520
3930	1632	2519
3931	1632	2519
3932	1633	2519
3933	1633	2518
3934	1633	2518
3935	1634	2517
3936	1634	2517
3937	1634	2516
3938	1635	2516
3939	1635	2515
3940	1635	2515
3941	1636	2514
3942	1636	2514
3943	1636	2513
3944	1637	2513
3945	1637	2512
3946	1638	2512
3947	1638	2511
3948	1639	2511
3949	1639	2510
3950	1639	2510
3951	1640	2509
3952	1640	2509
3953	1640	2509
3954	1641	2508
3955	1641	2507
3956	1641	2507
3957	1642	2506
3958	1642	2506
3959	1642	2505
3960	1643	2505
3961	1643	2504
3962	1643	2504
3963	1644	2503
3964	1644	2503
3965	1645	2502
3966	1645	2502
3967	1645	2501
3968	1646	2501
3969	1646	2500
3970	1646	2500
3971	1647	2499
3972	1647	2499
3973	1647	2498
3974	1648	2498
3975	1648	2497
3976	1648	2497
3977	1649	2496
3978	1649	2496
3979	1650	2495
3980	1650	2495
3981	1650	2494
3982	1651	2494
3983	1651	2493
3984	1651	2493
3985	1652	2492
3986	1652	2492
3987	1652	2491
3988	1653	2491
3989	1653	2490
3990	1653	2490
3991	1654	2489
3992	1654	2489
3993	1655	2488
3994	1655	2488
3995	1655	2487
3996	1656	2488
3997	1657	2487
3998	1657	2487
3999	1657	2486
4000	1658	2486
4001	1658	2486
4002	1659	2485
4003	1659	2485
4004	1660	2484
4005	1660	2484
4006	1660	2483
4007	1661	2483
4008	1661	2483
4009	1662	2482
4010	1662	2482
4011	1662	2481
4012	1663	2481
4013	1663	2480
4014	1663	2480
4015	1664	2479
4016	1664	2479
4017	1665	2479
4018	1665	2478
4019	1665	2478
4020	1666	2477
4021	1666	2477
4022	1666	2476
4023	1667	2476
4024	1667	2475
4025	1668	2475
4026	1669	2475
4027	1669	2475
4028	1669	2474
4029	1670	2474
4030	1670	2473
4031	1671	2473
4032	1671	2473
4033	1672	2472
4034	1672	2472
4035	1672	2471
4036	1673	2471
4037	1673	2470
4038	1674	2470
4039	1674	2470
4040	1674	2469
4041	1675	2469
4042	1675	2468
4043	1675	2468
4044	1676	2467
4045	1676	2467
4046	1676	2466
4047	1677	2466
4048	1677	2465
4049	1677	2465
4050	1678	2464
4051	1678	2464
4052	1678	2463
4053	1679	2463
4054	1679	2462
4055	1680	2462
4056	1680	2461
4057	1680	2461
4058	1681	2460
4059	1681	2460
4060	1682	2459
4061	1682	2459
4062	1682	2459
4063	1683	2458
4064	1683	2458
4065	1683	2457
4066	1684	2457
4067	1684	2456
4068	1685	2456
4069	1685	2455
4070	1685	2455
4071	1686	2454
4072	1686	2454
4073	1687	2453
4074	1687	2453
4075	1687	2453
4076	1688	2452
4077	1688	2452
4078	1689	2451
4079	1689	2451
4080	1689	2451
4081	1690	2450
4082	1690	2450
4083	1691	2449
4084	1691	2449
4085	1691	2448
4086	1692	2448
4087	1692	2447
4088	1692	2447
4089	1693	2446
4090	1693	2446
4091	1693	2445
4092	1694	2445
4093	1694	2444
4094	1695	2444
4095	1695	2443
4096	1696	2443
4097	1696	2443
4098	1697	2443
4099	1697	2442
4100	1697	2442
4101	1698	2441
4102	1698	2441
4103	1698	2440
4104	1699	2440
4105	1699	2439
4106	1700	2439
4107	1700	2438
4108	1700	2438
4109	1701	2437
4110	1701	2437
4111	1701	2437
4112	1702	2436
4113	1702	2436
4114	1703	2435
4115	1703	2435
4116	1703	2434
4117	1704	2434
4118	1704	2433
4119	1705	2433
4120	1705	2432
4121	1705	2432
4122	1706	2432
4123	1706	2431
4124	1706	2431
4125	1707	2430
4126	1707	2430
4127	1708	2429
4128	1708	2429
4129	1708	2428
4130	1709	2428
4131	1709	2427
4132	1710	2427
4133	1710	2426
4134	1710	2426
4135	1711	2425
4136	1711	2425
4137	1711	2424
4138	1712	2424
4139	1712	2423
4140	1712	2423
4141	1713	2423
4142	1713	2422
4143	1713	2421
4144	1714	2421
4145	1714	2420
4146	1714	2420
4147	1715	2420
4148	1715	2419
4149	1716	2419
4150	1716	2418
4151	1716	2418
4152	1717	2417
4153	1717	2417
4154	1718	2416
4155	1718	2416
4156	1718	2415
4157	1718	2415
4158	1719	2414
4159	1719	2414
4160	1720	2413
4161	1720	2413
4162	1721	2413
4163	1721	2412
4164	1721	2412
4165	1722	2411
4166	1722	2411
4167	1722	2410
4168	1723	2410
4169	1723	2409
4170	1724	2409
4171	1724	2408
4172	1724	2408
4173	1725	2407
4174	1725	2407
4175	1725	2406
4176	1726	2406
4177	1726	2405
4178	1726	2405
4179	1727	2405
4180	1727	2404
4181	1728	2404
4182	1728	2403
4183	1728	2403
4184	1729	2402
4185	1729	2401
4186	1729	2401
4187	1730	2401
4188	1730	2400
4189	1730	2400
4190	1731	2399
4191	1731	2399
4192	1731	2398
4193	1732	2398
4194	1732	2397
4195	1732	2397
4196	1733	2396
4197	1733	2396
4198	1734	2395
4199	1734	2395
4200	1734	2394
4201	1735	2394
4202	1735	2393
4203	1735	2393
4204	1736	2392
4205	1736	2392
4206	1737	2391
4207	1737	2391
4208	1737	2390
4209	1738	2390
4210	1738	2389
4211	1738	2389
4212	1739	2388
4213	1739	2388
4214	1739	2387
4215	1740	2387
4216	1740	2387
4217	1741	2386
4218	1741	2386
4219	1741	2385
4220	1742	2385
4221	1742	2384
4222	1743	2384
4223	1743	2383
4224	1743	2383
4225	1744	2382
4226	1744	2382
4227	1744	2382
4228	1745	2381
4229	1745	2381
4230	1746	2381
4231	1746	2380
4232	1747	2380
4233	1747	2379
4234	1747	2379
4235	1748	2378
4236	1748	2378
4237	1749	2377
4238	1749	2377
4239	1749	2377
4240	1750	2376
4241	1750	2376
4242	1751	2375
4243	1751	2375
4244	1751	2374
4245	1752	2374
4246	1752	2374
4247	1753	2373
4248	1753	2373
4249	1753	2372
4250	1754	2372
4251	1754	2371
4252	1754	2371
4253	1755	2370
4254	1755	2370
4255	1756	2369
4256	1756	2369
4257	1756	2369
4258	1757	2368
4259	1757	2368
4260	1757	2367
4261	1758	2367
4262	1758	2366
4263	1759	2366
4264	1759	2365
4265	1759	2365
4266	1760	2364
4267	1760	2364
4268	1760	2363
4269	1761	2363
4270	1761	2362
4271	1761	2362
4272	1762	2361
4273	1762	2361
4274	1762	2360
4275	1763	2360
4276	1763	2359
4277	1764	2359
4278	1764	2359
4279	1764	2358
4280	1765	2358
4281	1765	2357
4282	1765	2356
4283	1766	2356
4284	1766	2356
4285	1766	2355
4286	1767	2355
4287	1767	2354
4288	1767	2354
4289	1768	2353
4290	1768	2353
4291	1769	2352
4292	1769	2352
4293	1769	2351
4294	1770	2351
4295	1770	2350
4296	1770	2350
4297	1771	2349
4298	1771	2349
4299	1772	2349
4300	1772	2348
4301	1772	2348
4302	1773	2347
4303	1773	2347
4304	1773	2346
4305	1774	2346
4306	1774	2345
4307	1775	2345
4308	1775	2345
4309	1776	2344
4310	1776	2344
4311	1776	2343
4312	1777	2343
4313	1777	2342
4314	1777	2342
4315	1778	2341
4316	1778	2341
4317	1779	2341
4318	1779	2340
4319	1779	2340
4320	1780	2340
4321	1780	2339
4322	1781	2339
4323	1781	2338
4324	1782	2338
4325	1782	2338
4326	1783	2337
4327	1783	2337
4328	1783	2336
4329	1784	2336
4330	1784	2336
4331	1785	2335
4332	1785	2335
4333	1786	2335
4334	1786	2335
4335	1787	2334
4336	1787	2334
4337	1788	2333
4338	1788	2333
4339	1788	2332
4340	1789	2332
4341	1789	2331
4342	1789	2331
4343	1790	2330
4344	1790	2330
4345	1790	2329
4346	1791	2329
4347	1791	2328
4348	1791	2328
4349	1792	2327
4350	1792	2327
4351	1793	2327
4352	1793	2326
4353	1794	2326
4354	1794	2326
4355	1794	2325
4356	1795	2325
4357	1795	2324
4358	1796	2324
4359	1796	2324
4360	1796	2323
4361	1797	2323
4362	1797	2322
4363	1798	2322
4364	1798	2321
4365	1798	2321
4366	1799	2320
4367	1799	2320
4368	1800	2319
4369	1800	2319
4370	1800	2318
4371	1801	2318
4372	1801	2318
4373	1801	2317
4374	1802	2317
4375	1802	2316
4376	1802	2316
4377	1803	2315
4378	1803	2315
4379	1804	2314
4380	1804	2314
4381	1804	2313
4382	1805	2313
4383	1805	2312
4384	1805	2312
4385	1806	2311
4386	1806	2311
4387	1806	2310
4388	1807	2310
4389	1807	2310
4390	1808	2309
4391	1808	2309
4392	1808	2308
4393	1809	2308
4394	1809	2307
4395	1810	2307
4396	1810	2306
4397	1810	2306
4398	1811	2305
4399	1811	2305
4400	1811	2304
4401	1812	2304
4402	1812	2304
4403	1813	2303
4404	1813	2303
4405	1813	2302
4406	1814	2302
4407	1814	2302
4408	1815	2301
4409	1815	2301
4410	1815	2300
4411	1816	2300
4412	1816	2299
4413	1817	2299
4414	1817	2299
4415	1818	2299
4416	1818	2298
4417	1818	2298
4418	1819	2297
4419	1819	2297
4420	1819	2296
4421	1820	2296
4422	1820	2295
4423	1821	2295
4424	1821	2294
4425	1821	2294
4426	1822	2293
4427	1822	2293
4428	1822	2292
4429	1823	2292
4430	1823	2291
4431	1823	2291
4432	1824	2290
4433	1824	2290
4434	1825	2290
4435	1825	2289
4436	1825	2289
4437	1826	2288
4438	1826	2288
4439	1826	2287
4440	1827	2287
4441	1827	2286
4442	1827	2286
4443	1828	2285
4444	1828	2285
4445	1828	2284
4446	1829	2284
4447	1829	2283
4448	1829	2283
4449	1830	2282
4450	1830	2282
4451	1831	2281
4452	1831	2281
4453	1831	2280
4454	1832	2280
4455	1832	2279
4456	1832	2279
4457	1833	2278
4458	1833	2278
4459	1833	2278
4460	1834	2277
4461	1834	2277
4462	1835	2276
4463	1835	2276
4464	1835	2275
4465	1836	2275
4466	1836	2274
4467	1836	2274
4468	1837	2273
4469	1837	2273
4470	1838	2272
4471	1838	2272
4472	1838	2272
4473	1839	2271
4474	1839	2271
4475	1840	2271
4476	1840	2270
4477	1841	2270
4478	1841	2269
4479	1841	2269
4480	1842	2268
4481	1842	2268
4482	1842	2268
4483	1843	2267
4484	1843	2267
4485	1844	2266
4486	1844	2266
4487	1844	2265
4488	1845	2265
4489	1845	2264
4490	1845	2264
4491	1846	2263
4492	1846	2263
4493	1846	2262
4494	1847	2262
4495	1847	2261
4496	1847	2261
4497	1848	2260
4498	1848	2260
4499	1849	2260
4500	1849	2259
4501	1849	2259
4502	1850	2258
4503	1850	2258
4504	1850	2257
4505	1851	2257
4506	1851	2256
4507	1851	2256
4508	1852	2255
4509	1852	2255
4510	1853	2254
4511	1853	2254
4512	1853	2254
4513	1854	2253
4514	1854	2253
4515	1854	2252
4516	1855	2252
4517	1855	2251
4518	1856	2251
4519	1856	2250
4520	1856	2250
4521	1857	2249
4522	1857	2249
4523	1857	2248
4524	1858	2248
4525	1858	2247
4526	1859	2247
4527	1859	2247
4528	1859	2246
4529	1860	2246
4530	1860	2245
4531	1860	2245
4532	1861	2244
4533	1861	2244
4534	1861	2243
4535	1862	2243
4536	1862	2242
4537	1863	2242
4538	1863	2241
4539	1863	2241
4540	1864	2241
4541	1864	2240
4542	1864	2240
4543	1865	2239
4544	1865	2239
4545	1866	2238
4546	1866	2238
4547	1866	2237
4548	1867	2237
4549	1867	2236
4550	1867	2236
4551	1868	2235
4552	1868	2235
4553	1869	2235
4554	1869	2234
4555	1869	2234
4556	1870	2233
4557	1870	2233
4558	1871	2233
4559	1871	2232
4560	1871	2232
4561	1872	2231
4562	1872	2231
4563	1873	2230
4564	1873	2230
4565	1873	2229
4566	1874	2229
4567	1874	2228
4568	1874	2228
4569	1875	2228
4570	1875	2227
4571	1876	2227
4572	1876	2226
4573	1876	2226
4574	1877	2225
4575	1877	2225
4576	1877	2224
4577	1878	2224
4578	1878	2224
4579	1878	2223
4580	1879	2223
4581	1879	2222
4582	1880	2222
4583	1880	2221
4584	1880	2221
4585	1881	2220
4586	1881	2220
4587	1881	2219
4588	1882	2219
4589	1882	2218
4590	1882	2218
4591	1883	2217
4592	1883	2217
4593	1883	2216
4594	1884	2216
4595	1884	2215
4596	1885	2215
4597	1885	2215
4598	1885	2214
4599	1886	2214
4600	1886	2213
4601	1886	2213
4602	1887	2212
4603	1887	2212
4604	1888	2212
4605	1888	2211
4606	1888	2211
4607	1889	2210
4608	1889	2210
4609	1890	2209
4610	1890	2209
4611	1890	2209
4612	1891	2208
4613	1891	2208
4614	1892	2208
4615	1892	2207
4616	1893	2207
4617	1893	2206
4618	1893	2206
4619	1894	2205
4620	1894	2205
4621	1894	2204
4622	1895	2204
4623	1895	2203
4624	1895	2203
4625	1896	2202
4626	1896	2202
4627	1897	2202
4628	1897	2201
4629	1897	2201
4630	1898	2200
4631	1898	2200
4632	1898	2199
4633	1899	2199
4634	1899	2198
4635	1900	2198
4636	1900	2198
4637	1900	2197
4638	1901	2197
4639	1901	2196
4640	1902	2196
4641	1902	2195
4642	1902	2195
4643	1903	2195
4644	1903	2194
4645	1904	2194
4646	1904	2193
4647	1904	2193
4648	1905	2192
4649	1905	2192
4650	1905	2191
4651	1906	2191
4652	1906	2191
4653	1907	2190
4654	1907	2190
4655	1907	2189
4656	1908	2189
4657	1908	2188
4658	1908	2188
4659	1909	2187
4660	1909	2187
4661	1910	2187
4662	1910	2186
4663	1910	2186
4664	1911	2185
4665	1911	2185
4666	1912	2185
4667	1912	2184
4668	1912	2184
4669	1913	2183
4670	1913	2183
4671	1914	2182
4672	1914	2182
4673	1914	2182
4674	1915	2181
4675	1915	2181
4676	1916	2180
4677	1916	2180
4678	1916	2179
4679	1917	2179
4680	1917	2179
4681	1918	2178
4682	1918	2178
4683	1918	2177
4684	1919	2177
4685	1919	2177
4686	1920	2176
4687	1921	2177
4688	1921	2176
4689	1922	2176
4690	1922	2176
4691	1923	2175
4692	1923	2175
4693	1923	2174
4694	1924	2174
4695	1924	2173
4696	1925	2173
4697	1925	2173
4698	1926	2172
4699	1926	2172
4700	1926	2171
4701	1927	2171
4702	1927	2171
4703	1928	2170
4704	1928	2170
4705	1928	2169
4706	1929	2169
4707	1929	2169
4708	1930	2168
4709	1930	2168
4710	1930	2167
4711	1931	2167
4712	1931	2166
4713	1931	2166
4714	1932	2165
4715	1932	2165
4716	1932	2164
4717	1933	2164
4718	1933	2164
4719	1934	2163
4720	1934	2163
4721	1934	2162
4722	1935	2162
4723	1935	2161
4724	1936	2161
4725	1936	2160
4726	1936	2160
4727	1937	2160
4728	1937	2159
4729	1938	2159
4730	1938	2158
4731	1938	2158
4732	1939	2158
4733	1939	2157
4734	1940	2157
4735	1940	2156
4736	1940	2156
4737	1941	2155
4738	1941	2155
4739	1941	2155
4740	1942	2154
4741	1942	2154
4742	1943	2153
4743	1943	2153
4744	1944	2152
4745	1944	2152
4746	1944	2152
4747	1945	2151
4748	1945	2151
4749	1945	2150
4750	1946	2150
4751	1946	2149
4752	1947	2149
4753	1947	2148
4754	1947	2148
4755	1948	2148
4756	1948	2147
4757	1948	2147
4758	1949	2146
4759	1949	2146
4760	1950	2145
4761	1950	2145
4762	1950	2144
4763	1951	2144
4764	1951	2144
4765	1952	2143
4766	1952	2143
4767	1952	2142
4768	1953	2142
4769	1953	2141
4770	1953	2141
4771	1954	2141
4772	1954	2140
4773	1955	2140
4774	1955	2139
4775	1955	2139
4776	1956	2138
4777	1956	2138
4778	1956	2137
4779	1957	2137
4780	1957	2136
4781	1958	2136
4782	1958	2136
4783	1958	2135
4784	1959	2135
4785	1959	2134
4786	1959	2134
4787	1960	2133
4788	1960	2133
4789	1961	2132
4790	1961	2132
4791	1961	2132
4792	1962	2131
4793	1962	2131
4794	1963	2130
4795	1963	2130
4796	1963	2130
4797	1964	2129
4798	1964	2129
4799	1964	2128
4800	1965	2128
4801	1965	2127
4802	1966	2127
4803	1966	2126
4804	1966	2126
4805	1967	2126
4806	1967	2125
4807	1967	2125
4808	1968	2124
4809	1968	2124
4810	1968	2123
4811	1969	2123
4812	1969	2122
4813	1970	2122
4814	1970	2121
4815	1970	2121
4816	1971	2121
4817	1971	2120
4818	1971	2120
4819	1972	2119
4820	1972	2119
4821	1973	2118
4822	1973	2118
4823	1973	2117
4824	1974	2117
4825	1974	2117
4826	1975	2116
4827	1975	2116
4828	1975	2115
4829	1976	2115
4830	1976	2115
4831	1977	2114
4832	1977	2114
4833	1977	2113
4834	1978	2113
4835	1978	2113
4836	1979	2112
4837	1979	2112
4838	1979	2111
4839	1980	2111
4840	1980	2110
4841	1981	2110
4842	1981	2109
4843	1981	2109
4844	1982	2109
4845	1982	2108
4846	1982	2108
4847	1983	2107
4848	1983	2107
4849	1984	2106
4850	1984	2106
4851	1985	2106
4852	1985	2105
4853	1985	2105
4854	1986	2104
4855	1986	2104
4856	1987	2104
4857	1987	2103
4858	1988	2103
4859	1988	2102
4860	1988	2102
4861	1989	2102
4862	1989	2101
4863	1990	2101
4864	1990	2100
4865	1990	2100
4866	1991	2099
4867	1991	2099
4868	1991	2099
4869	1992	2098
4870	1992	2098
4871	1992	2097
4872	1993	2097
4873	1993	2096
4874	1993	2096
4875	1994	2095
4876	1994	2095
4877	1995	2094
4878	1995	2094
4879	1995	2093
4880	1996	2093
4881	1996	2093
4882	1996	2092
4883	1997	2092
4884	1997	2091
4885	1998	2091
4886	1998	2090
4887	1998	2090
4888	1999	2089
4889	1999	2089
4890	1999	2088
4891	2000	2088
4892	2000	2088
4893	2001	2087
4894	2001	2087
4895	2001	2086
4896	2002	2086
4897	2002	2086
4898	2002	2085
4899	2003	2085
4900	2003	2084
4901	2004	2084
4902	2004	2084
4903	2005	2083
4904	2005	2083
4905	2005	2082
4906	2006	2082
4907	2006	2081
4908	2007	2081
4909	2007	2081
4910	2007	2080
4911	2008	2080
4912	2008	2079
4913	2008	2079
4914	2009	2078
4915	2009	2078
4916	2010	2077
4917	2010	2077
4918	2010	2076
4919	2011	2076
4920	2011	2076
4921	2012	2075
4922	2012	2075
4923	2012	2074
4924	2013	2074
4925	2013	2074
4926	2013	2073
4927	2014	2073
4928	2014	2072
4929	2014	2072
4930	2015	2071
4931	2015	2071
4932	2016	2070
4933	2016	2070
4934	2016	2070
4935	2017	2069
4936	2017	2069
4937	2018	2068
4938	2018	2068
4939	2018	2067
4940	2019	2067
4941	2019	2067
4942	2019	2066
4943	2020	2066
4944	2020	2065
4945	2021	2065
4946	2021	2064
4947	2021	2064
4948	2022	2063
4949	2022	2063
4950	2022	2062
4951	2023	2062
4952	2023	2062
4953	2024	2061
4954	2024	2061
4955	2025	2060
4956	2025	2060
4957	2025	2060
4958	2026	2059
4959	2026	2059
4960	2026	2058
4961	2027	2058
4962	2027	2057
4963	2028	2057
4964	2028	2057
4965	2028	2056
4966	2029	2056
4967	2029	2055
4968	2029	2055
4969	2030	2054
4970	2030	2054
4971	2031	2053
4972	2031	2053
4973	2031	2053
4974	2032	2052
4975	2032	2052
4976	2033	2052
4977	2033	2051
4978	2034	2051
4979	2034	2050
4980	2034	2050
4981	2035	2049
4982	2035	2049
4983	2036	2049
4984	2036	2049
4985	2037	2048
4986	2037	2048
4987	2037	2047
4988	2038	2047
4989	2038	2046
4990	2038	2046
4991	2039	2045
4992	2039	2045
4993	2040	2045
4994	2040	2044
4995	2040	2044
4996	2041	2043
4997	2041	2043
4998	2041	2042
4999	2042	2042
5000	2042	2041
5001	2043	2041
5002	2043	2041
5003	2043	2040
5004	2044	2040
5005	2044	2039
5006	2045	2039
5007	2045	2038
5008	2045	2038
5009	2046	2037
5010	2046	2037
5011	2046	2037
5012	2047	2036
5013	2047	2036
5014	2048	2035
5015	2048	2035
5016	2048	2034
5017	2049	2034
5018	2049	2034
5019	2050	2033
5020	2050	2033
5021	2050	2032
5022	2051	2032
5023	2051	2031
5024	2051	2031
5025	2052	2031
5026	2052	2030
5027	2053	2030
5028	2053	2029
5029	2053	2029
5030	2054	2028
5031	2054	2028
5032	2054	2028
5033	2055	2027
5034	2055	2027
5035	2056	2026
5036	2056	2026
5037	2056	2025
