iter	RMSE
3220	19492.03229
3221	19486.35401
3222	19477.21298
3223	19471.45705
3224	19463.99312
3225	19460.02271
3226	19452.11152
3227	19441.90458
3228	19433.42748
3229	19424.69979
3230	19422.3899
3231	19410.68505
3232	19402.66265
3233	19394.85225
3234	19383.92122
3235	19382.45261
3236	19377.88784
3237	19375.02708
3238	19361.12545
3239	19351.70632
3240	19350.34448
3241	19345.87469
3242	19339.31585
3243	19337.46288
3244	19326.09678
3245	19325.06942
3246	19318.29215
3247	19316.5452
3248	19310.92626
3249	19306.56666
3250	19302.61361
3251	19295.52991
3252	19279.12921
3253	19267.92645
3254	19262.00653
3255	19257.30909
3256	19251.73572
3257	19245.00346
3258	19239.28692
3259	19233.89063
3260	19232.83836
3261	19218.38848
3262	19214.40012
3263	19204.90036
3264	19196.7295
3265	19193.26676
3266	19190.452
3267	19187.11117
3268	19174.82902
3269	19168.65354
3270	19155.1442
3271	19150.27235
3272	19143.62392
3273	19140.76322
3274	19135.23775
3275	19119.89674
3276	19116.94119
3277	19110.51096
3278	19104.94712
3279	19101.72836
3280	19092.72782
3281	19087.53148
3282	19086.59998
3283	19080.00106
3284	19069.17192
3285	19067.65108
3286	19064.10228
3287	19057.0183
3288	19044.92269
3289	19039.09751
3290	19029.66654
3291	19021.21205
3292	19020.12295
3293	19015.13685
3294	19013.48541
3295	19010.41453
3296	19010.17077
3297	19007.77739
3298	19004.16377
3299	18999.17071
3300	18994.35932
3301	18986.25843
3302	18975.41
3303	18972.94935
3304	18967.21218
3305	18953.58757
3306	18949.65558
3307	18933.9517
3308	18927.92716
3309	18926.7193
3310	18921.58954
3311	18914.16963
3312	18908.7362
3313	18903.96986
3314	18902.83788
3315	18893.30922
3316	18887.44518
3317	18883.91979
3318	18873.94167
3319	18873.72023
3320	18870.65733
3321	18862.85361
3322	18862.47738
3323	18842.50181
3324	18840.72751
3325	18833.72409
3326	18826.52448
3327	18809.88698
3328	18800.74148
3329	18790.49577
3330	18788.70867
3331	18788.46392
3332	18784.41737
3333	18776.54863
3334	18776.03653
3335	18775.76953
3336	18770.20585
3337	18762.71133
3338	18761.92646
3339	18760.96435
3340	18758.50626
3341	18745.27029
3342	18744.34822
3343	18739.54018
3344	18725.57362
3345	18724.37393
3346	18712.70566
3347	18704.68006
3348	18703.03822
3349	18702.16635
3350	18701.29263
3351	18698.44821
3352	18691.35207
3353	18682.57378
3354	18679.20624
3355	18675.11103
3356	18660.50291
3357	18659.16369
3358	18658.28253
3359	18649.5225
3360	18643.6476
3361	18638.46263
3362	18634.54163
3363	18623.71019
3364	18619.78798
3365	18615.95474
3366	18607.7461
3367	18606.1883
3368	18591.05203
3369	18585.38486
3370	18567.9921
3371	18559.98722
3372	18554.50789
3373	18546.82771
3374	18532.04045
3375	18531.62173
3376	18518.33691
3377	18517.36713
3378	18512.59546
3379	18506.12834
3380	18501.52862
3381	18494.99842
3382	18482.63641
3383	18470.37411
3384	18466.94562
3385	18465.69754
3386	18449.4233
3387	18448.15356
3388	18439.98111
3389	18427.73247
3390	18426.76076
3391	18419.04853
3392	18408.81846
3393	18408.17395
3394	18404.69315
3395	18384.40982
3396	18382.75534
3397	18368.17113
3398	18359.18396
3399	18358.2506
3400	18358.08013
3401	18355.17492
3402	18354.71678
3403	18348.17833
3404	18342.83357
3405	18334.95968
3406	18324.6129
3407	18321.7823
3408	18313.39062
3409	18304.46578
3410	18296.36991
3411	18293.60064
3412	18284.96335
3413	18281.11512
3414	18269.62544
3415	18256.97871
3416	18255.40329
3417	18250.8261
3418	18244.68094
3419	18244.28191
3420	18238.72294
3421	18237.27337
3422	18228.35103
3423	18222.73532
3424	18208.32703
3425	18205.41978
3426	18194.44903
3427	18186.29173
3428	18173.27121
3429	18173.09522
3430	18167.26512
3431	18161.14317
3432	18160.86258
3433	18157.66044
3434	18150.89525
3435	18145.42139
3436	18144.44121
3437	18143.44332
3438	18140.3749
3439	18131.40022
3440	18125.09399
3441	18112.61539
3442	18110.96714
3443	18110.49344
3444	18107.79175
3445	18107.54239
3446	18101.25643
3447	18097.27486
3448	18094.79684
3449	18091.85402
3450	18090.96545
3451	18088.67105
3452	18085.68441
3453	18083.51875
3454	18083.23821
3455	18069.07808
3456	18066.56462
3457	18061.19706
3458	18051.15227
3459	18046.90739
3460	18046.75319
3461	18041.02102
3462	18039.44518
3463	18032.41214
3464	18027.11556
3465	18021.04687
3466	18016.41473
3467	18010.42476
3468	18006.76184
3469	18001.24528
3470	17994.64689
3471	17982.65027
3472	17981.79694
3473	17971.94949
3474	17971.73637
3475	17971.58071
3476	17969.05194
3477	17964.43604
3478	17961.96055
3479	17958.27845
3480	17956.68771
3481	17955.01277
3482	17943.96381
3483	17941.78215
3484	17939.61933
3485	17931.9755
3486	17931.03001
3487	17930.38224
3488	17922.65689
3489	17920.99664
3490	17916.01395
3491	17909.26094
3492	17902.23151
3493	17898.47386
3494	17889.58337
3495	17883.98547
3496	17881.72583
3497	17880.38293
3498	17876.45039
3499	17871.41288
3500	17860.05622
3501	17859.59986
3502	17850.97386
3503	17850.82501
3504	17843.85629
3505	17837.45565
3506	17828.16028
3507	17817.39673
3508	17814.1325
3509	17808.8036
3510	17798.51685
3511	17794.41353
3512	17788.1666
3513	17771.8518
3514	17767.06369
3515	17763.97092
3516	17755.40364
3517	17750.69729
3518	17748.60274
3519	17744.44898
3520	17740.81055
3521	17736.49862
3522	17728.32679
3523	17720.09028
3524	17709.58563
3525	17700.22514
3526	17698.24147
3527	17695.37347
3528	17682.71108
3529	17678.25177
3530	17664.6694
3531	17657.4238
3532	17647.24818
3533	17642.40772
3534	17637.7063
3535	17636.55838
3536	17632.54431
3537	17624.05898
3538	17619.69086
3539	17613.84219
3540	17607.61834
3541	17593.60585
3542	17586.82241
3543	17571.86886
3544	17563.84595
3545	17558.93639
3546	17544.13938
3547	17543.88576
3548	17540.99879
3549	17540.76073
3550	17533.40736
3551	17530.66558
3552	17521.23892
3553	17518.73284
3554	17516.11929
3555	17513.85065
3556	17510.73402
3557	17505.94819
3558	17505.70173
3559	17504.86991
3560	17504.58586
3561	17497.18299
3562	17487.12603
3563	17475.41448
3564	17468.01947
3565	17459.18068
3566	17447.05106
3567	17444.50044
3568	17440.03843
3569	17439.80464
3570	17434.37506
3571	17433.87852
3572	17426.47398
3573	17422.49154
3574	17420.24368
3575	17415.27556
3576	17414.13863
3577	17412.96694
3578	17412.46033
3579	17409.13337
3580	17407.90027
3581	17397.80194
3582	17391.55441
3583	17379.56956
3584	17379.21614
3585	17379.05969
3586	17356.33014
3587	17351.49343
3588	17347.29868
3589	17346.99032
3590	17344.05706
3591	17340.67295
3592	17322.65376
3593	17319.38589
3594	17311.83215
3595	17311.33543
3596	17301.55853
3597	17296.9096
3598	17289.96619
3599	17283.59122
3600	17282.77124
3601	17281.50769
3602	17271.87987
3603	17267.13145
3604	17261.92491
3605	17261.49279
3606	17257.85963
3607	17253.68108
3608	17249.39038
3609	17248.81341
3610	17246.33639
3611	17238.54203
3612	17230.20707
3613	17217.98857
3614	17212.14921
3615	17210.10075
3616	17201.10032
3617	17197.44382
3618	17196.35413
3619	17195.2177
3620	17186.01822
3621	17182.70787
3622	17179.98461
3623	17175.55462
3624	17167.14056
3625	17165.68023
3626	17162.74943
3627	17159.83652
3628	17158.46758
3629	17156.89698
3630	17150.45932
3631	17144.99893
3632	17144.58416
3633	17140.9477
3634	17138.60736
3635	17137.11341
3636	17131.13353
3637	17129.69126
3638	17123.20353
3639	17121.57028
3640	17121.22271
3641	17115.36823
3642	17112.09892
3643	17110.45405
3644	17107.50455
3645	17101.25851
3646	17100.97761
3647	17094.15587
3648	17090.02841
3649	17087.12555
3650	17083.41681
3651	17083.13862
3652	17078.69646
3653	17076.6865
3654	17071.50516
3655	17062.00158
3656	17058.94181
3657	17054.4219
3658	17048.68354
3659	17046.22467
3660	17041.42542
3661	17038.33672
3662	17030.09113
3663	17024.24683
3664	17019.73507
3665	17018.31148
3666	17013.596
3667	17010.04602
3668	17004.00484
3669	16991.75045
3670	16985.00334
3671	16975.74271
3672	16972.67978
3673	16965.90965
3674	16960.49522
3675	16949.5943
3676	16942.263
3677	16938.44311
3678	16935.58943
3679	16928.85562
3680	16924.13783
3681	16910.74133
3682	16904.3659
3683	16894.97474
3684	16889.09718
3685	16883.40909
3686	16874.31082
3687	16869.57671
3688	16861.23831
3689	16859.6606
3690	16853.32169
3691	16847.64671
3692	16846.10577
3693	16842.10971
3694	16840.14514
3695	16835.57744
3696	16834.57351
3697	16829.27469
3698	16827.55461
3699	16819.89953
3700	16815.44765
3701	16812.23216
3702	16804.30574
3703	16796.36557
3704	16786.69123
3705	16769.98068
3706	16768.05762
3707	16766.18788
3708	16766.00203
3709	16752.03422
3710	16751.13723
3711	16746.27839
3712	16742.14781
3713	16736.72441
3714	16723.51469
3715	16713.8633
3716	16708.64443
3717	16703.89244
3718	16701.3269
3719	16698.97251
3720	16691.11059
3721	16690.71559
3722	16684.801
3723	16680.70598
3724	16678.79601
3725	16672.55579
3726	16661.39521
3727	16652.45859
3728	16646.93794
3729	16640.38532
3730	16633.76062
3731	16631.09757
3732	16626.45857
3733	16626.21191
3734	16624.2046
3735	16617.93714
3736	16615.87956
3737	16611.49844
3738	16607.09617
3739	16603.46995
3740	16601.83724
3741	16589.62153
3742	16585.09879
3743	16570.13352
3744	16568.59313
3745	16561.80828
3746	16557.4624
3747	16557.24692
3748	16553.62752
3749	16552.13822
3750	16547.08967
3751	16546.96534
3752	16546.14382
3753	16541.24743
3754	16537.93217
3755	16529.77568
3756	16526.33802
3757	16519.44146
3758	16518.16928
3759	16510.31749
3760	16507.96047
3761	16504.67571
3762	16493.11582
3763	16488.863
3764	16487.78523
3765	16484.67508
3766	16470.1075
3767	16464.38475
3768	16461.39574
3769	16456.80123
3770	16450.53925
3771	16437.79552
3772	16435.32676
3773	16434.49982
3774	16425.16538
3775	16417.7608
3776	16409.88504
3777	16403.49493
3778	16402.61658
3779	16392.42696
3780	16390.24781
3781	16384.9287
3782	16378.59066
3783	16376.40341
3784	16372.23072
3785	16365.32207
3786	16363.68497
3787	16361.88707
3788	16359.53879
3789	16355.88661
3790	16349.18893
3791	16347.32562
3792	16336.30997
3793	16334.42869
3794	16328.86274
3795	16324.21809
3796	16317.05009
3797	16312.64904
3798	16309.05371
3799	16299.64462
3800	16292.71633
3801	16286.74072
3802	16275.27765
3803	16269.92104
3804	16264.32161
3805	16256.81772
3806	16242.70368
3807	16238.49799
3808	16229.1655
3809	16228.76959
3810	16228.59048
3811	16226.15837
3812	16223.97054
3813	16218.62973
3814	16218.42376
3815	16215.70216
3816	16210.86812
3817	16205.59558
3818	16201.34761
3819	16197.77358
3820	16196.86167
3821	16185.28074
3822	16184.66936
3823	16177.12187
3824	16173.42564
3825	16165.74687
3826	16163.72276
3827	16158.83067
3828	16156.11105
3829	16155.86953
3830	16148.55414
3831	16143.26245
3832	16131.02783
3833	16126.72673
3834	16126.57483
3835	16122.81118
3836	16115.25577
3837	16111.23306
3838	16107.2903
3839	16099.89969
3840	16092.33656
3841	16079.37974
3842	16075.82657
3843	16068.46155
3844	16067.42345
3845	16062.0707
3846	16054.31676
3847	16051.17563
3848	16049.58319
3849	16045.92516
3850	16041.62017
3851	16037.87376
3852	16037.32215
3853	16031.4827
3854	16031.27562
3855	16024.91981
3856	16021.12379
3857	16009.16666
3858	16006.3842
3859	15994.78209
3860	15991.7549
3861	15981.15999
3862	15973.34878
3863	15969.86532
3864	15960.32133
3865	15956.1957
3866	15950.12972
3867	15948.59442
3868	15946.76191
3869	15935.17235
3870	15928.48983
3871	15917.86406
3872	15917.22952
3873	15911.29694
3874	15908.33192
3875	15908.20559
3876	15901.82952
3877	15895.52225
3878	15892.46464
3879	15879.01732
3880	15871.57915
3881	15871.12948
3882	15869.03399
3883	15861.56502
3884	15858.44425
3885	15851.16333
3886	15847.12015
3887	15836.80835
3888	15831.94856
3889	15826.96495
3890	15824.33293
3891	15824.06149
3892	15814.5375
3893	15811.76725
3894	15807.30473
3895	15802.89649
3896	15800.93007
3897	15800.0412
3898	15792.49608
3899	15788.06086
3900	15780.23225
3901	15774.3161
3902	15763.17165
3903	15755.01364
3904	15744.35242
3905	15743.22102
3906	15735.67172
3907	15729.74291
3908	15722.97693
3909	15722.07592
3910	15714.70202
3911	15706.25798
3912	15700.09342
3913	15688.73528
3914	15687.13436
3915	15678.19664
3916	15674.61799
3917	15673.14385
3918	15664.60451
3919	15660.14179
3920	15652.75426
3921	15651.2772
3922	15645.91519
3923	15644.23347
3924	15642.07171
3925	15635.77672
3926	15633.42881
3927	15631.69884
3928	15627.35414
3929	15625.9747
3930	15621.36759
3931	15617.23446
3932	15612.10463
3933	15611.90726
3934	15610.38846
3935	15601.2432
3936	15595.95212
3937	15583.41232
3938	15575.45402
3939	15574.78603
3940	15570.15116
3941	15560.94683
3942	15558.10231
3943	15556.50099
3944	15550.73611
3945	15542.45143
3946	15539.65479
3947	15529.70658
3948	15522.48792
3949	15511.76094
3950	15510.06873
3951	15503.25989
3952	15499.38181
3953	15487.36028
3954	15481.37811
3955	15477.34931
3956	15471.74444
3957	15468.38728
3958	15464.5349
3959	15459.8662
3960	15456.6459
3961	15449.56776
3962	15446.63623
3963	15435.72252
3964	15433.84431
3965	15432.50294
3966	15426.01857
3967	15423.88274
3968	15422.14349
3969	15421.43341
3970	15410.57603
3971	15407.12495
3972	15404.70402
3973	15401.86449
3974	15394.84324
3975	15392.84032
3976	15386.49539
3977	15379.66641
3978	15374.57185
3979	15369.41683
3980	15368.15935
3981	15365.48693
3982	15360.54798
3983	15360.41198
3984	15360.20279
3985	15352.61658
3986	15348.80278
3987	15340.12394
3988	15332.35175
3989	15328.61472
3990	15324.25479
3991	15317.03403
3992	15310.66912
3993	15307.26845
3994	15303.54786
3995	15298.93047
3996	15290.60186
3997	15280.732
3998	15275.38844
3999	15271.18577
4000	15267.36814
4001	15252.11782
4002	15245.92191
4003	15241.66811
4004	15239.70608
4005	15235.09208
4006	15231.40982
4007	15229.22062
4008	15212.77134
4009	15210.35119
4010	15207.09646
4011	15203.28328
4012	15200.5307
4013	15200.28339
4014	15195.57892
4015	15192.79503
4016	15189.49669
4017	15186.89811
4018	15180.08084
4019	15178.92197
4020	15178.67903
4021	15178.51706
4022	15172.06134
4023	15168.47333
4024	15163.32651
4025	15156.06614
4026	15154.07981
4027	15146.42887
4028	15146.25382
4029	15143.75425
4030	15135.94332
4031	15129.04624
4032	15127.58634
4033	15125.82166
4034	15119.19103
4035	15112.33476
4036	15105.12028
4037	15099.1512
4038	15096.56438
4039	15086.40264
4040	15080.76762
4041	15080.52567
4042	15078.78092
4043	15075.20699
4044	15067.15066
4045	15066.88746
4046	15064.34151
4047	15063.78223
4048	15062.10674
4049	15052.5659
4050	15044.2782
4051	15041.10693
4052	15034.5003
4053	15032.2745
4054	15030.60842
4055	15026.05232
4056	15022.73082
4057	15015.38929
4058	15010.20458
4059	15007.82205
4060	15006.35064
4061	15000.59886
4062	14996.46574
4063	14988.79546
4064	14988.51078
4065	14982.92554
4066	14980.28331
4067	14975.52644
4068	14970.52349
4069	14966.23459
4070	14960.72509
4071	14957.74413
4072	14951.68864
4073	14951.50502
4074	14951.01023
4075	14949.46149
4076	14938.60117
4077	14933.53256
4078	14927.06058
4079	14920.02338
4080	14917.70001
4081	14912.60179
4082	14911.48673
4083	14908.087
4084	14906.88601
4085	14904.8112
4086	14899.17666
4087	14892.62249
4088	14886.70159
4089	14876.20962
4090	14872.64129
4091	14867.77204
4092	14861.43641
4093	14849.78961
4094	14847.18842
4095	14842.41161
4096	14839.33025
4097	14834.41107
4098	14827.03442
4099	14824.21871
4100	14817.9876
4101	14813.33351
4102	14809.98434
4103	14798.16137
4104	14794.05883
4105	14788.74844
4106	14786.59351
4107	14783.06562
4108	14773.17905
4109	14763.8042
4110	14762.31681
4111	14761.45383
4112	14757.99285
4113	14750.81692
4114	14743.98552
4115	14738.89117
4116	14724.878
4117	14721.14055
4118	14720.46737
4119	14714.20909
4120	14704.37554
4121	14699.33973
4122	14686.1688
4123	14681.87227
4124	14677.2444
4125	14675.77526
4126	14673.72911
4127	14660.15921
4128	14652.34289
4129	14647.70895
4130	14642.71852
4131	14641.28865
4132	14638.50873
4133	14638.31495
4134	14634.02761
4135	14631.98058
4136	14630.57361
4137	14629.93087
4138	14627.19885
4139	14623.96333
4140	14619.7964
4141	14611.05378
4142	14608.493
4143	14608.21857
4144	14600.97626
4145	14596.7492
4146	14594.45029
4147	14592.17863
4148	14583.09947
4149	14573.47161
4150	14569.97834
4151	14567.26145
4152	14557.97774
4153	14553.45922
4154	14552.24794
4155	14552.02077
4156	14549.45937
4157	14546.70629
4158	14539.57112
4159	14537.42412
4160	14528.54294
4161	14526.43101
4162	14524.52115
4163	14509.37631
4164	14508.38023
4165	14501.62299
4166	14494.52144
4167	14489.98159
4168	14484.82569
4169	14481.94158
4170	14476.50769
4171	14475.90892
4172	14462.33798
4173	14454.76524
4174	14450.62187
4175	14448.53887
4176	14440.00216
4177	14439.79033
4178	14435.09039
4179	14430.57374
4180	14429.41718
4181	14424.05938
4182	14416.86667
4183	14413.09386
4184	14410.42508
4185	14405.55061
4186	14398.55711
4187	14393.77807
4188	14390.83246
4189	14385.42373
4190	14377.63029
4191	14376.72456
4192	14375.50046
4193	14368.50029
4194	14364.75643
4195	14362.05063
4196	14354.52799
4197	14353.15891
4198	14351.8322
4199	14349.43235
4200	14338.84226
4201	14336.37655
4202	14333.09919
4203	14326.74842
4204	14323.80511
4205	14318.04419
4206	14314.172
4207	14308.91935
4208	14297.05639
4209	14294.34763
4210	14290.91661
4211	14287.92673
4212	14283.43821
4213	14278.71862
4214	14269.23373
4215	14265.68192
4216	14264.46013
4217	14256.76863
4218	14252.12235
4219	14249.75683
4220	14246.13548
4221	14239.48404
4222	14231.46864
4223	14228.2064
4224	14225.88503
4225	14216.17806
4226	14214.84205
4227	14207.36259
4228	14202.52354
4229	14200.80424
4230	14197.8656
4231	14191.68911
4232	14184.57218
4233	14180.79611
4234	14179.22438
4235	14177.64514
4236	14172.87913
4237	14163.42691
4238	14160.32188
4239	14153.42327
4240	14143.43951
4241	14138.43783
4242	14132.76537
4243	14125.06832
4244	14119.95467
4245	14116.27629
4246	14111.11764
4247	14109.63046
4248	14101.59323
4249	14097.01826
4250	14096.16327
4251	14093.71968
4252	14087.48286
4253	14083.48751
4254	14080.92823
4255	14077.49137
4256	14066.7164
4257	14064.25678
4258	14057.7344
4259	14057.55569
4260	14053.13649
4261	14045.89689
4262	14034.66572
4263	14031.56096
4264	14025.46805
4265	14021.82264
4266	14018.35272
4267	14013.78002
4268	14007.65012
4269	14000.54721
4270	13994.24071
4271	13988.34951
4272	13986.04181
4273	13983.01001
4274	13980.42553
4275	13970.03254
4276	13967.65546
4277	13964.15833
4278	13962.37206
4279	13952.73332
4280	13952.52958
4281	13948.61658
4282	13942.3969
4283	13933.32483
4284	13928.72597
4285	13923.13987
4286	13920.07349
4287	13913.28956
4288	13908.40353
4289	13907.78905
4290	13905.35331
4291	13901.74244
4292	13897.44976
4293	13893.91419
4294	13888.22706
4295	13888.05805
4296	13884.79739
4297	13882.68535
4298	13880.52255
4299	13875.90494
4300	13874.65251
4301	13873.11902
4302	13869.34807
4303	13868.77265
4304	13863.25005
4305	13857.2664
4306	13853.97208
4307	13853.1304
4308	13848.52824
4309	13844.3247
4310	13842.73462
4311	13836.73281
4312	13831.29207
4313	13831.12785
4314	13823.91001
4315	13815.85079
4316	13813.03138
4317	13811.17683
4318	13809.01682
4319	13807.5299
4320	13803.03025
4321	13794.53641
4322	13791.76646
4323	13782.93877
4324	13780.78152
4325	13780.44352
4326	13770.53793
4327	13769.4717
4328	13765.4949
4329	13759.33608
4330	13750.01225
4331	13746.25477
4332	13745.17763
4333	13742.67135
4334	13737.86529
4335	13737.30832
4336	13736.29642
4337	13731.17272
4338	13730.95214
4339	13727.77512
4340	13725.80439
4341	13722.14012
4342	13719.41843
4343	13715.2543
4344	13714.61317
4345	13704.90434
4346	13703.68968
4347	13699.78715
4348	13696.73632
4349	13692.62195
4350	13690.29014
4351	13688.33226
4352	13688.11621
4353	13682.6721
4354	13674.83558
4355	13668.39304
4356	13666.7908
4357	13663.65312
4358	13658.47779
4359	13655.96233
4360	13652.92387
4361	13650.4703
4362	13648.96196
4363	13642.99928
4364	13641.50168
4365	13635.4709
4366	13631.01613
4367	13624.13518
4368	13621.2742
4369	13617.47415
4370	13614.39216
4371	13611.95564
4372	13604.91194
4373	13600.53384
4374	13597.29015
4375	13592.31787
4376	13585.39134
4377	13580.59286
4378	13576.43055
4379	13573.61616
4380	13569.58921
4381	13566.35004
4382	13562.84081
4383	13561.40172
4384	13558.24234
4385	13547.98156
4386	13543.06208
4387	13541.0974
4388	13535.97063
4389	13530.47536
4390	13528.8165
4391	13526.38272
4392	13518.77783
4393	13515.61118
4394	13509.82195
4395	13503.02065
4396	13500.95772
4397	13498.64508
4398	13492.01591
4399	13488.8855
4400	13482.34018
4401	13482.12824
4402	13479.45931
4403	13474.86637
4404	13464.98488
4405	13460.95796
4406	13451.88325
4407	13445.21281
4408	13436.77223
4409	13433.9787
4410	13432.80502
4411	13428.97415
4412	13424.56523
4413	13417.21463
4414	13414.3692
4415	13410.74154
4416	13408.96035
4417	13406.83845
4418	13403.69723
4419	13399.76176
4420	13395.42406
4421	13393.72503
4422	13387.57412
4423	13378.386
4424	13375.3164
4425	13373.81868
4426	13365.86468
4427	13363.4888
4428	13360.74077
4429	13358.21039
4430	13357.51441
4431	13353.03856
4432	13346.27199
4433	13343.42226
4434	13339.45565
4435	13334.96521
4436	13329.49445
4437	13327.86365
4438	13326.45341
4439	13325.23894
4440	13322.80693
4441	13320.86161
4442	13309.42389
4443	13302.20194
4444	13297.88783
4445	13294.1453
4446	13292.86936
4447	13290.39339
4448	13289.98356
4449	13284.93431
4450	13280.2164
4451	13276.52878
4452	13270.3375
4453	13267.03783
4454	13263.67289
4455	13260.16491
4456	13254.69923
4457	13251.05123
4458	13246.51836
4459	13240.40583
4460	13233.29211
4461	13228.45548
4462	13225.2197
4463	13221.69606
4464	13221.42696
4465	13218.27058
4466	13217.82528
4467	13216.55983
4468	13212.33682
4469	13211.09827
4470	13207.09873
4471	13202.96335
4472	13200.8757
4473	13189.23387
4474	13186.25463
4475	13184.64988
4476	13183.6922
4477	13180.76371
4478	13177.00545
4479	13171.9902
4480	13169.90048
4481	13166.58042
4482	13165.30116
4483	13155.874
4484	13151.69859
4485	13146.61508
4486	13144.24498
4487	13139.0668
4488	13130.406
4489	13129.17768
4490	13119.43069
4491	13116.26575
4492	13109.56302
4493	13107.74116
4494	13101.88756
4495	13095.87987
4496	13091.85983
4497	13089.09149
4498	13087.87008
4499	13086.2852
4500	13078.94554
4501	13074.81329
4502	13073.70337
4503	13073.28082
4504	13066.10548
4505	13058.96265
4506	13055.6987
4507	13045.20665
4508	13041.24989
4509	13038.35911
4510	13033.45658
4511	13030.54967
4512	13029.29426
4513	13021.60213
4514	13016.4356
4515	13014.14588
4516	13013.66951
4517	13011.31549
4518	13009.12794
4519	13002.8014
4520	12998.1517
4521	12991.35866
4522	12991.15834
4523	12988.50571
4524	12981.518
4525	12975.06042
4526	12971.56991
4527	12961.23666
4528	12958.13781
4529	12952.29008
4530	12951.26025
4531	12947.71304
4532	12940.84613
4533	12940.5489
4534	12936.75816
4535	12932.97179
4536	12931.21998
4537	12927.29204
4538	12923.61753
4539	12918.15517
4540	12915.48459
4541	12910.00479
4542	12907.34505
4543	12899.63758
4544	12895.76977
4545	12891.65296
4546	12889.44819
4547	12888.77968
4548	12888.55986
4549	12887.58459
4550	12882.90991
4551	12881.54679
4552	12876.26771
4553	12869.85758
4554	12868.00004
4555	12865.12862
4556	12863.3186
4557	12860.19122
4558	12856.59328
4559	12855.76702
4560	12846.54775
4561	12834.81237
4562	12832.58488
4563	12832.45325
4564	12832.35622
4565	12826.15947
4566	12820.12057
4567	12813.78386
4568	12813.38682
4569	12808.08875
4570	12800.28826
4571	12795.21534
4572	12791.3616
4573	12788.2043
4574	12784.13256
4575	12783.63554
4576	12780.7392
4577	12780.31933
4578	12771.98673
4579	12771.42517
4580	12767.83452
4581	12762.80169
4582	12760.98216
4583	12759.55905
4584	12756.38482
4585	12755.08933
4586	12749.45695
4587	12745.5729
4588	12742.12444
4589	12740.46342
4590	12733.13981
4591	12730.53659
4592	12725.41857
4593	12722.71253
4594	12717.72093
4595	12713.88452
4596	12707.79273
4597	12702.90011
4598	12697.04582
4599	12695.29673
4600	12692.74421
4601	12691.13171
4602	12687.29479
4603	12683.96994
4604	12678.68073
4605	12674.04638
4606	12672.19644
4607	12668.26193
4608	12662.83944
4609	12661.14087
4610	12657.74358
4611	12656.04084
4612	12652.27758
4613	12652.1379
4614	12647.67876
4615	12647.16379
4616	12645.55263
4617	12643.68561
4618	12642.1838
4619	12634.36794
4620	12629.5532
4621	12624.97984
4622	12624.63445
4623	12623.79524
4624	12618.09465
4625	12613.01983
4626	12604.38963
4627	12595.52242
4628	12594.94121
4629	12591.00414
4630	12585.81043
4631	12584.23664
4632	12577.58214
4633	12576.21262
4634	12572.82144
4635	12567.86356
4636	12566.15787
4637	12563.441
4638	12562.46093
4639	12558.63616
4640	12555.95306
4641	12553.93019
4642	12551.403
4643	12548.49434
4644	12546.55412
4645	12536.68753
4646	12531.63586
4647	12529.66732
4648	12529.46166
4649	12522.84116
4650	12519.26511
4651	12518.49524
4652	12517.40455
4653	12515.30621
4654	12512.81362
4655	12505.58033
4656	12504.70631
4657	12502.89875
4658	12500.71755
4659	12494.59914
4660	12493.07426
4661	12489.7888
4662	12488.15767
4663	12484.18578
4664	12480.67753
4665	12479.363
4666	12475.01985
4667	12472.29341
4668	12464.31943
4669	12458.66572
4670	12456.25062
4671	12452.7964
4672	12450.33912
4673	12449.51695
4674	12437.06964
4675	12436.64441
4676	12432.06475
4677	12430.95757
4678	12426.87506
4679	12422.99036
4680	12414.67379
4681	12409.31771
4682	12406.31239
4683	12402.76426
4684	12399.89894
4685	12399.55647
4686	12396.69539
4687	12393.55259
4688	12382.48662
4689	12375.28525
4690	12373.28241
4691	12371.9031
4692	12369.45474
4693	12359.14854
4694	12352.41847
4695	12346.73819
4696	12336.1163
4697	12327.67273
4698	12322.59586
4699	12317.45294
4700	12314.06115
4701	12311.02953
4702	12307.99316
4703	12306.68195
4704	12303.23919
4705	12301.90273
4706	12301.06395
4707	12297.93938
4708	12294.67329
4709	12294.27675
4710	12283.9563
4711	12280.11776
4712	12279.92436
4713	12277.59706
4714	12274.11389
4715	12271.30531
4716	12268.60173
4717	12263.7276
4718	12259.79201
4719	12256.95653
4720	12254.1197
4721	12249.70907
4722	12246.88859
4723	12243.31274
4724	12242.54829
4725	12238.68641
4726	12237.97381
4727	12236.75364
4728	12232.55451
4729	12228.53003
4730	12222.00118
4731	12218.21852
4732	12215.38205
4733	12211.00362
4734	12208.87317
4735	12205.4125
4736	12201.45317
4737	12196.9445
4738	12194.14701
4739	12191.75631
4740	12189.80989
4741	12187.13198
4742	12184.67684
4743	12178.40493
4744	12176.21618
4745	12176.07798
4746	12175.95003
4747	12174.19756
4748	12173.48764
4749	12172.69474
4750	12166.77385
4751	12166.05866
4752	12162.26379
4753	12159.00674
4754	12154.1401
4755	12151.57636
4756	12151.37206
4757	12145.58239
4758	12144.56685
4759	12140.51216
4760	12133.92541
4761	12130.83938
4762	12127.21882
4763	12122.69896
4764	12117.14178
4765	12113.71187
4766	12112.75171
4767	12109.1751
4768	12099.29036
4769	12098.94275
4770	12093.27291
4771	12088.45533
4772	12086.42883
4773	12076.96786
4774	12076.48028
4775	12068.48108
